,abnormal_returns,t-1~t CAR,t-2~t CAR,t-3~t CAR,t-3~t+1 CAR,t-3~t+2 CAR,t-3~t+3 CAR,t~t+1 CAR,t~t+2 CAR,t~t+3 CAR,FX factor,Electronic Parts and Components Manufacturing,Semi-conductors Manufacturing,Others,Optoelectronic Materials and Components Manufacturing,Computers and Peripheral Equipment Manufacturing ,Building Materials Construction,"Power Generation, Transmission and Distribution Machinery Manufacturing",Textiles Mills,Information and Communications Technology,Medical Materials and Supplies Manufacturing,Other Electronic Parts and Components Manufacturing ,Motor Vehicles Manufacturing,Basic Iron and Steel Manufacturing,Chemical Products Manufacturing,Shipping Business,Food Manufacturing,Plastic Products Manufacturing,Department Industry,Electronic Distribution Industry,Tourist Industry,Electrical Cable Industry,Financial Holdings Industry,Information Services Industry,Rubber Products Manufacturing,Banking Industry,Paper Industry,"Oil, Electricity and Gas Industry",Cement and Cement Products Manufacturing,Insurance Industry,Glass and Glass Products Manufacturing,Securities Industry,Close Price,Foreign trading ratio ,Financing balance(amount),Net buy_sell by foreign capital,Net buy_sell by dealer,Net buy_sell days by foreign capital,Institutional investor transaction rate,Outstanding shares (million),Foreign investor cumulative overbought_oversold ,Financing balance_Short sales balance(amount),Turnover ratio,Cumulative net buy_sell by investment trust,Short sales use ratio,Financing balance_Short sales balance(ratio),Net Buy_Sell by Investment Trust,Net buy_sell days by dealer,Net buy_sell,Short sales balance(amount),Increased financing(amount),cumulative net buy_sell by dealer,Institutional investor Trading days  ,Institutional investor cumulative overbought_oversold ,common stock trading ratio ,Financing balance(thousand yuan),Financing use ratio,Investment trust Trading days  ,Ratio of Margin Trading , Short Sale _ Margin Purchase Ratio,Short sales balance(thousand yuan),Increased short sales(amount),Ratio of dealer transactions,Investment Trust trading ratio,Cash Flow From Operating Activities ,PB ratio,Quick ratio ,Treasury stocks book value ,Cash and Cash equivalents ,PE ratio ,Loan from bank(non-current),Operating margin ratio,Other equity interest ,AR,Goodwill and intangible assets ,Other Comprehensive Income (OCI),Inventory,ROE,Cash Flow from Financing Activities ,Interest income ,cash flow ratio,Gross Profit ratio,Cost of revenue,Market Value,(Inventory+AR) divided by Net income,Operating expenses,Tax rate(A),AR turnover,cash dividend ratio ,Dividend Yield ,Non-current assets ,Asset Growth Rate,ROA,Profit before tax ratio,Other long-term debt (Non-current),R&D,lease liabilities (Non current),Non-current liability ,Operating income,Cash Flow From Investing Activities ,retained earning ,AP,current ratio,current liability ,debt ratio ,Profit after tax ratio,Operating revenue(net),current asset,Interest-bearing debt ratio ,effect of exchange rates ,Number of general manager changes in the month,Employee turnover rate,Number of changes in chairmanship for the month,Reinvestment to net value ratio,Sales percentage to related parties,equity of stock holdings (Major shareholder),tockholding of Directors and Supervisors,Managers shareholding,Reinvestment to assets ratio,Total social responsibility events,Management Internalization ratio,Directors salary,Internal audit variation in the current month,company age,A,F,G,M
4919,0.0016820123011825,-0.0269842359087379,-0.0910388080985075,-0.0834469755022677,-0.0873838863353499,-0.0973450224990382,-0.1484635219803425,-0.0022548985318996,-0.012216034695588,-0.0633345341768923,0.0004571467101627,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.5,23.7,18292.0,-1005.0,61.0,-3.0,25.07,420.0,-4401.0,9.0,4.13,131.0,2.16,0.11,5.0,4.0,-939.0,2270.0,537.0,611.0,-3.0,-3727.0,74.7,2077890.72,17.43,3.0,0.22,12.41,257862.01,138.0,1.34,0.03,3583927,2.76,151.96,0,10445505,8.26,1428571,11.84,-1016149,4556573,729906,-519584,7712345,18.68,-1702377,47649,35.48,42.34,18625306,45334620,74.61,9854689,18.66,9.87,4.63,4.63,11638896,10.91,8.6,13.35,0,6862610,465841,8555564,3823186,-1422817,6390769,3438458,232.25,10102281,53.15,10.86,32303181,23463049,0.94,287741,0,0,0,26.73,10,12.31,52.5,0.07,12.52,0,0,0.0,0,11.0,0,1,0,0
4927,0.0079560063225821,0.00227280020317,-0.0080843616928224,0.0066652993265215,-0.0137770582006756,-0.0032681548667799,-0.0031885765254638,-0.012486351204615,-0.0019774478707193,-0.0018978695294032,0.0038513068270966,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.7,38.28,5582.0,789.0,-4.0,5.0,60.47,190.0,2372.0,1.0,1.28,-2556.0,0.08,0.04,-1048.0,-2.0,-263.0,37.0,20.0,-12.0,-1.0,-263.0,39.47,306388.17,11.76,-4.0,0.07,0.66,2030.88,0.0,0.37,21.82,497927,1.26,66.15,0,653474,6.34,4469832,8.15,-1001397,4448256,167610,47793,3492112,11.81,1395532,593,6.33,20.24,9025656,9458863,105.19,1367648,7.91,3.44,8.03,8.03,11406162,12.06,4.43,8.03,53750,40922,86943,4737477,922066,-1879998,4213652,1978015,111.18,7871571,62.55,7.39,11315370,8751277,1.64,-20361,0,0,0,0.0,0,40.93,1.57,0.78,0.0,0,0,0.0,0,6.0,0,1,0,0
4930,-0.0115603221127795,-0.0215289148507016,-0.0826833427127234,-0.1034139237543865,-0.1488359868821097,-0.1590359502894462,-0.1808749660338326,-0.0569823852405027,-0.0671823486478392,-0.0890213643922256,0.0073901244843294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.8,23.19,2996.0,28.0,0.0,1.0,23.19,80.0,28.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,1.0,28.0,76.69,73875.37,14.98,0.0,0.12,0.0,0.0,0.0,0.0,0.0,-434968,0.65,258.11,0,2917218,3.19,0,5.22,-258556,982923,29619,204806,746513,10.4,-447604,61937,-13.38,16.59,4938834,2008000,29.44,673129,19.06,7.42,19.12,19.12,2964400,-8.28,4.99,8.86,0,233760,2260357,3046560,308968,-746341,782736,1835722,283.3,3250051,51.73,7.17,5920931,9207299,2.59,86259,0,0,0,3.53,5,14.09,44.41,0,1.7,1,0,0,0,11.0,0,1,0,0
4934,-0.0173434874770551,-0.1161721077005207,-0.1439145560341017,-0.1463589911081112,-0.1576048651771154,-0.1521522481026056,-0.1300865035726167,-0.0285893615460593,-0.0231367444715495,-0.0010709999415605,0.0003943951371516,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.85,11.94,0.0,-131.0,0.0,-1.0,11.94,225.0,-131.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,-131.0,0.0,0.0,0.0,-1.0,-131.0,88.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165580,2.85,83.88,0,579206,0.0,108542,-8.37,-451559,4985,15549,51939,387246,-3.94,267614,10456,10.37,5.94,1415234,5681250,16.31,215328,0,52.73,0,0,1775995,-4.39,-2.0,-8.98,0,91742,70057,258882,-125877,-503914,-574057,174438,155.64,1596504,43.55,-8.96,1504685,2484774,2.55,-5283,0,0,0,21.32,0,3.25,27.17,0.01,12.04,0,50.0,0,0,10.0,0,1,0,0
4935,-0.0083175276306755,-0.1135900741531149,-0.1151536398583676,-0.1088308907704093,-0.136415285157528,-0.13364925814392,-0.1168424737746483,-0.0359019220177942,-0.0331358950041862,-0.0163291106349144,-0.0024072489243004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.1,7.1,2435.0,-9.0,0.0,-1.0,7.1,129.0,-9.0,0.0,0.67,0.0,0.06,0.0,0.0,0.0,-9.0,18.0,2.0,0.0,-1.0,-9.0,92.84,144519.93,7.56,0.0,0.06,0.74,1068.32,10.0,0.0,0.0,941674,0.85,196.43,0,4104346,5.44,112500,9.76,103818,2928155,0,454529,1466146,15.9,-1085098,19963,26.29,18.35,6095814,6932883,53.87,641222,15.13,3.66,9.29,9.29,4070340,-3.28,10.08,12.62,0,184415,662377,863779,728564,-50015,4415652,2385540,238.18,3582273,35.28,10.71,7465600,8532246,0.51,309229,0,0,0,3.63,1,30.07,18.23,0,2.35,0,0,16.64,0,10.0,1,0,0,0
4938,-0.0085500698559499,-0.0228573079480815,-0.0050397318609598,-0.0080576493252638,-0.0233449293217661,-0.0327210083371812,-0.0306686147011193,-0.0238373498524522,-0.0332134288678673,-0.0311610352318054,0.0013934980008325,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.7,77.29,3638.0,257.0,132.0,1.0,82.43,2668.0,257.0,0.0,0.15,262.0,0.08,0.0,252.0,2.0,641.0,515.0,0.0,572.0,2.0,979.0,17.55,227404.83,0.55,2.0,0.02,14.16,32191.72,0.0,1.83,3.31,31087306,0.86,79.31,-2928,132628437,4.78,14329679,1.92,-2651074,170346922,222337,18805781,198741814,16.61,-4690837,1364845,7.88,4.38,918326768,156073671,173.05,23615492,22.65,6.1,8.55,8.55,129799667,13.84,5.06,2.02,0,11680752,1747193,51776872,18406845,-18708878,74987509,211201027,134.28,394537418,67.67,1.57,960349105,529793088,0.79,13916760,2,0,0,13.53,0,29.87,6.07,0.43,4.38,0,0,0,0,11.0,0,0,0,1
4942,0.0041119070298978,-0.0097221553862415,-0.010261814025763,-0.0160784231273018,-0.0465595925470744,-0.0628346807234496,-0.0390755599166074,-0.0263692623898748,-0.0426443505662501,-0.0188852297594079,0.0005025822619928,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.15,11.93,1364.0,-8.0,2.0,-5.0,12.39,142.0,-80.0,0.0,0.18,0.0,0.0,0.0,0.0,1.0,-6.0,0.0,0.0,2.0,-13.0,-260.0,87.48,51740.2,3.83,0.0,0.13,0.0,0.0,0.0,0.46,0.0,892851,0.58,245.34,0,2673215,3.83,4472,10.93,-312244,3136710,0,285568,453959,10.88,-583160,42035,37.13,20.79,4945591,4861833,42.54,615200,36.56,2.51,8.78,8.78,3055097,4.28,7.98,15.34,0,52404,6611,219960,682578,51344,4501992,1285465,333.07,2404816,23.72,9.73,6243369,8009748,0.77,232493,0,0,0,4.46,0,19.3,15.2,0.06,3.4,0,45.45,14,0,10.0,0,1,0,0
4952,0.0603969725320326,0.0483347867322914,0.0268032825773095,0.0227184805746714,0.0162750267496402,0.0101970547482381,-0.0026136877707195,0.0539535187070014,0.0478755467055993,0.0350648041866415,0.0016248057286202,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.3,21.12,3793.0,-377.0,-7.0,-2.0,21.24,109.0,-384.0,0.0,3.82,0.0,2.37,0.0,0.0,-1.0,-384.0,646.0,0.0,-7.0,-2.0,-391.0,78.6,217590.0,13.94,0.0,0.16,17.03,37058.57,0.0,0.12,0.0,153743,2.13,212.65,0,923892,6.06,0,22.17,-37406,601577,23965,16722,945393,22.93,-660447,8478,20.0,46.83,1424835,5282968,62.24,661071,16.45,6.02,11.12,11.12,851855,3.43,15.97,24.79,0,461457,32175,185808,594093,-34787,1276461,264695,336.65,768830,27.75,20.71,2680006,2588285,0.6,255,0,0,0,0.0,0,18.57,34.32,1.35,0.0,0,0,8.12,0,10.0,0,0,0,1
4956,0.0012399253088439,-0.0279499694912093,-0.0734338002161972,-0.0590284372395536,-0.1046403324873673,-0.0926250865251042,-0.089108383753871,-0.0443719699389698,-0.0323567239767067,-0.0288400212054735,0.0011977541305058,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,17.43,3147.0,18.0,0.0,2.0,17.43,100.0,56.0,0.0,0.13,0.0,0.07,0.0,0.0,0.0,18.0,18.0,0.0,0.0,2.0,56.0,82.38,52899.81,12.54,0.0,0.19,0.57,302.57,0.0,0.0,0.0,238162,0.75,198.66,0,347873,50.52,631267,-3.46,-715,572238,1259,602,480973,-0.2,-84565,464,50.51,14.95,770480,1455916,54.6,173634,0.0,1.83,2.76,2.76,1526350,-3.2,-0.13,-0.62,0,54318,1156,638828,-31354,-112547,536371,89930,320.88,471473,36.53,-0.5,905933,1512874,1.04,889,0,0,0,0.0,1,10.13,19.33,2.26,0.0,0,0,0.0,0,10.0,0,1,0,0
4958,0.0024675997594141,-0.0386393555088509,-0.0510770304883356,-0.0427708282760999,-0.0863039317577663,-0.0798331190173251,-0.052450099884128,-0.0410655037222522,-0.034594690981811,-0.007211671848614,0.0003751331693744,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.5,40.98,5780.0,-396.0,433.0,-2.0,48.31,947.0,-761.0,0.0,0.61,640.0,0.14,0.0,1.0,4.0,37.0,328.0,326.0,1049.0,3.0,751.0,51.61,663707.0,2.44,5.0,0.08,5.67,37663.65,30.0,7.32,0.01,29853081,1.07,113.11,-257489,47853747,4.09,15110330,11.61,-1502676,36074174,2124273,4460236,24053378,15.03,4866269,361652,39.79,21.93,92478936,100387194,47.04,12221838,13.15,4.29,4.72,4.72,115609576,20.77,8.53,13.3,0,5883859,365176,26847366,13753495,-23196718,47814988,23929819,152.08,75026504,44.35,11.55,118454269,114097147,1.33,2541585,0,0,0,2.06,6,17.53,32.75,0.01,1.15,0,0,0.0,0,10.0,0,1,0,0
4960,-0.0137228934019061,-0.0417538859356148,-0.0763347106919123,-0.0795591578702508,-0.1221432726896042,-0.1380157681807517,-0.1294271604114241,-0.0563070082212594,-0.072179503712407,-0.0635908959430794,0.0029398220126582,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.43,38.59,19973.0,704.0,0.0,1.0,38.59,675.0,704.0,0.0,0.25,0.0,0.15,0.0,0.0,0.0,704.0,254.0,0.0,0.0,1.0,704.0,61.36,187983.88,11.83,0.0,0.05,1.27,2390.62,0.0,0.0,0.0,1254744,0.59,545.28,0,5090722,9.42,1687932,1.32,-371795,2172859,7053,8967,2212138,5.42,-1957160,25782,92.52,9.27,6918410,6609072,39.41,606738,6.14,4.12,5.11,5.11,4614923,-7.83,3.88,8.06,0,195612,1182,1949678,100506,5128955,3988691,147528,724.01,1356152,22.9,7.56,7625654,9818667,2.19,53901,0,0,0,0.96,0,22.21,2.72,0.56,0.74,0,0.0,0.0,0,10.0,0,1,0,0
4961,-0.002953639263292,-0.0631720394029332,-0.067171578658287,-0.0038885591170323,-0.0260113570298533,-0.0426794052855434,-0.1121317006038188,-0.025076437176113,-0.041744485431803,-0.1111967807500784,0.0014867189063559,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.5,33.84,7590.0,88.0,22.0,3.0,35.0,187.0,781.0,0.0,0.91,0.0,7.08,0.0,0.0,2.0,110.0,3301.0,0.0,64.0,3.0,833.0,64.91,811175.18,16.27,0.0,0.1,43.49,352791.73,0.0,1.16,0.0,3454214,1.01,481.94,-9449,8557560,2.93,0,22.75,72142,3243803,59655,218907,3183464,16.66,-253488,37677,93.14,38.83,9512063,17385994,30.74,2500273,18.15,5.02,18.2,18.2,3478752,5.17,12.99,23.34,0,1854066,15065,187146,3538174,-1962656,6603773,1629428,575.0,3708731,15.71,19.1,15550510,21325175,1.59,277285,0,0,0,0.0,1,28.69,8.25,1.02,0.0,0,0,0,0,3.0,0,1,0,0
4968,0.0279009914572511,-0.0304790369420376,-0.0570389676067602,-0.0551034329956518,-0.0399666524850664,-0.0541309796635442,-0.0773966088530321,0.0430377719678365,0.0288734447893587,0.0056078155998708,-0.0004567496532573,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.5,38.04,4075.0,-324.0,-20.0,-2.0,39.27,90.0,-331.0,1.0,1.37,0.0,4.49,0.09,0.0,-1.0,-344.0,993.0,72.0,-20.0,-1.0,-344.0,60.55,565306.82,18.42,0.0,0.17,24.37,137754.52,0.0,1.23,0.0,200883,3.58,251.67,0,885457,127.75,0,0.82,1609,1276694,23308,2982,999877,5.83,-48191,6366,23.03,31.12,1815050,8791380,92.81,798636,12.95,3.46,3.52,3.52,381154,-6.27,4.07,6.03,0,444241,9547,319162,21516,27368,926930,444622,374.16,872131,32.69,5.25,2635202,3263142,0.92,64057,0,0,0,0.53,0,11.19,8.45,2.34,0.35,0,10.0,0.67,0,6.0,0,0,0,1
4976,-0.0167752118401835,-0.0819681920302273,-0.1096046562184718,-0.1140323799689412,-0.2458709498303075,-0.2509565631483782,-0.2012941301039249,-0.1486137817015498,-0.1536993950196205,-0.1040369619751671,-0.0005099761830811,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.5,20.45,6831.0,75.0,1.0,3.0,20.49,139.0,325.0,2.0,1.32,0.0,5.34,0.14,0.0,1.0,76.0,1853.0,51.0,1.0,3.0,326.0,79.22,297211.35,19.69,0.0,0.29,27.13,80622.55,83.0,0.03,0.0,25397,1.8,560.59,-41391,1468462,0.0,316837,-12.3,-5603,268141,17152,0,550376,-0.35,-36810,1364,8.18,-1.4,901644,5154228,28.61,96931,0.0,4.11,0,0,1187566,-3.97,-0.28,-1.08,0,22336,4147,332280,-109403,-153395,-1088,109191,746.13,310464,18.34,-1.12,889172,2316456,1.01,0,0,0,0,2.19,0,5.56,21.78,0.46,1.79,0,16.67,0.0,0,9.0,0,0,0,1
4977,-0.00420099704466,-0.060282723892805,-0.1161407912183851,-0.1259883347212692,-0.1946758121604204,-0.198275135918008,-0.1866046445568465,-0.0728884744838112,-0.0764877982413988,-0.0648173068802374,0.0048942696865262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.2,16.73,1497.0,26.0,1.0,1.0,26.05,69.0,26.0,0.0,0.94,97.0,0.01,0.0,97.0,1.0,124.0,2.0,40.0,1.0,1.0,124.0,73.83,128513.26,8.72,1.0,0.13,0.13,171.69,1.0,0.1,9.22,466879,3.14,187.48,-4204,593596,21.02,0,17.71,-118670,449339,2335,69208,1094314,11.83,-186621,12808,54.51,27.36,1491246,7967924,59.28,195145,1.54,7.88,2.76,2.76,877559,23.7,8.93,11.4,0,107812,157371,170523,363606,12034,758929,699286,321.47,856539,28.29,11.23,2052801,2753516,9.18,-314420,0,0,0,6.74,0,24.74,18.48,0.43,4.83,0,0,0.0,0,8.0,0,0,0,1
4989,-0.0075666966502583,-0.0319530338955961,-0.0477129574983579,-0.0565520482254162,-0.0857301088886177,-0.0712048894013387,-0.0659393225095047,-0.0367447573134598,-0.0222195378261808,-0.0169539709343468,0.0008142614063188,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.1,22.18,2149.0,37.0,0.0,1.0,22.18,138.0,37.0,0.0,0.24,0.0,0.14,0.0,0.0,0.0,37.0,49.0,2.0,0.0,1.0,37.0,77.76,55945.99,6.24,0.0,0.06,2.28,1275.64,0.0,0.0,0.0,59428,1.39,318.3,0,482250,6.98,0,4.65,8076,805385,5263,-53156,784466,7.12,-213609,2121,12.5,8.25,2829511,3320402,66.4,111109,25.03,4.38,6.22,6.22,637981,-6.15,5.54,9.72,0,8428,123903,134836,143358,-98114,693064,267751,497.89,475293,20.31,7.29,3083978,2366416,0,17367,0,0,0,2.42,1,7.8,62.74,0.01,1.93,0,0,0.0,0,3.0,0,0,0,1
4994,0.0001824888216919,-0.0362172666216102,-0.0478436570406345,-0.0507534930079071,-0.066424106826162,-0.0626262814141211,-0.0390389039437718,-0.015488124996563,-0.0116902995845221,0.0118970778858271,0.0002418400126847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.1,25.86,1735.0,14.0,0.0,4.0,26.72,111.0,58.0,0.0,0.07,-1.0,0.02,0.0,-1.0,0.0,13.0,5.0,0.0,0.0,4.0,53.0,73.19,71359.51,6.27,-1.0,0.09,0.29,205.65,0.0,0.0,0.86,152533,2.8,366.98,0,1649151,57.94,0,8.4,-224,129713,8895,426,0,4.13,-48141,3639,31.24,54.82,687902,4265133,8.51,706823,4.14,9.73,3.89,3.89,321314,-8.71,2.94,4.43,0,323748,152037,154958,127840,-9364,148520,100658,378.19,488257,29.67,4.25,1522565,1846554,0,-19,0,0,0,5.59,0,44.83,28.89,0.31,3.93,0,7.69,0.18,0,8.0,0,1,0,0
4999,-0.0104965999713526,-0.0296280971158337,-0.0494307251198842,-0.0421840753554791,-0.0610826335907691,-0.0654955561340631,-0.0601157316983679,-0.0293951582066427,-0.0338080807499367,-0.0284282563142415,0.0023576440447587,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.55,5.0,856.0,5.0,0.0,4.0,5.14,74.0,34.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,5.0,94.72,31221.83,4.6,0.0,0.15,0.0,0.0,0.0,0.14,0.0,634919,0.76,381.59,-31100,1729429,6.68,0,4.38,-13453,948706,0,29257,388174,7.43,-268070,6618,90.47,20.01,1383252,2723662,37.41,270282,23.14,2.2,5.46,5.46,1265404,2.07,6.06,17.55,0,70206,2010,82249,75706,-46708,2434023,224599,440.61,701832,17.99,13.49,1729240,3092354,1.06,49797,0,0,0,3.74,0,13.68,17.13,6.52,3.07,0,11.11,0.0,0,8.0,0,1,0,0
5007,0.0017211949880924,-0.0033596548021959,-0.0069422990536459,0.0077019279646551,0.0043741425049207,0.0118578951997675,0.0226498934994286,-0.001606590471642,0.0058771622232047,0.0166691605228659,-0.0006629765037489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.8,25.0,301.0,0.0,1.0,0.0,37.5,295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,62.5,16263.75,0.41,0.0,0.0,0.0,0.0,0.0,12.5,0.0,777571,2.38,281.03,0,1097522,11.6,0,17.27,-47198,1413718,119779,12568,2224277,12.52,-874584,4471,78.41,26.16,4061900,15749796,53.2,489232,20.31,5.42,5.62,5.62,3151061,-5.23,10.36,19.29,0,22431,0,355638,949727,-284169,3278173,359782,507.76,991627,16.46,15.37,5500859,5035115,8.7,10976,0,0,0,0.09,5,62.56,9.48,0,0.08,0,0.0,0,0,10.0,0,1,0,0
5203,0.0051494425539553,-0.0238327462497526,-0.0265318822003815,-0.0204476665229379,-0.0334478590881836,-0.0516398506657628,-0.0606767964410481,-0.0078507500112904,-0.0260427415888696,-0.0350796873641549,-0.0012210101804224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.3,23.77,1950.0,3.0,1.0,11.0,24.59,79.0,174.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,11.0,172.0,75.34,175942.46,9.89,0.0,0.07,0.0,0.0,0.0,0.82,0.0,-24533,2.35,311.16,0,754105,0.0,0,10.59,-161906,120848,1552,80501,8006,10.98,66428,9186,-3.74,86.44,169736,6938914,4.36,949758,13.92,16.82,1.95,1.95,2030839,-11.52,7.7,21.37,0,406228,815,500486,132666,-459197,1602885,53921,317.18,656282,28.13,18.39,1252160,2081577,0,68528,0,0,0,52.04,0,25.63,19.19,1.86,37.4,0,14.29,0.0,0,17.0,0,1,0,0
5215,-0.0270929028274932,-0.0433250373310274,-0.0464825935067676,-0.0054970395921123,-0.0213032739041658,-0.0384821274733142,-0.047935362153965,-0.0428991371395466,-0.0600779907086951,-0.0695312253893459,0.00103884562427,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.75,34.0,1575.0,14.0,0.0,1.0,34.1,64.0,14.0,0.0,0.09,0.0,0.01,0.0,0.0,0.0,14.0,1.0,4.0,0.0,1.0,14.0,65.8,64548.23,9.79,0.0,0.1,0.06,40.98,0.0,0.1,0.0,433000,0.68,361.31,0,870603,4.48,0,12.33,-33200,987627,158054,101978,373745,11.01,-578431,25872,68.6,25.58,1467262,2303265,39.94,261659,32.16,2.27,13.97,13.97,1541383,-5.94,8.34,20.23,0,77560,25886,221323,243070,85639,1277896,70478,430.81,631220,20.01,13.73,1971590,2719365,1.58,86360,0,0,0,8.81,0,31.02,11.71,0.62,7.05,0,33.33,0.0,0,10.0,0,1,0,0
