,abnormal_returns,t-1~t CAR,t-2~t CAR,t-3~t CAR,t-3~t+1 CAR,t-3~t+2 CAR,t-3~t+3 CAR,t~t+1 CAR,t~t+2 CAR,t~t+3 CAR,FX factor,Electronic Parts and Components Manufacturing,Semi-conductors Manufacturing,Others,Optoelectronic Materials and Components Manufacturing,Computers and Peripheral Equipment Manufacturing ,Building Materials Construction,"Power Generation, Transmission and Distribution Machinery Manufacturing",Textiles Mills,Information and Communications Technology,Medical Materials and Supplies Manufacturing,Other Electronic Parts and Components Manufacturing ,Motor Vehicles Manufacturing,Basic Iron and Steel Manufacturing,Chemical Products Manufacturing,Shipping Business,Food Manufacturing,Plastic Products Manufacturing,Department Industry,Electronic Distribution Industry,Tourist Industry,Electrical Cable Industry,Financial Holdings Industry,Information Services Industry,Rubber Products Manufacturing,Banking Industry,Paper Industry,"Oil, Electricity and Gas Industry",Cement and Cement Products Manufacturing,Insurance Industry,Glass and Glass Products Manufacturing,Securities Industry,Close Price,Turnover ratio％,Foreign trading ratio ,Financing balance(amount),Net buy_sell by foreign capital,Net buy_sell by dealer,Net buy_sell days by foreign capital,Institutional investor transaction rate,Outstanding shares (million),Foreign investor cumulative overbought_oversold ,Financing balance_Short sales balance(amount),Cumulative net buy_sell by investment trust,Short sales use ratio,Financing balance_Short sales balance(ratio),Net Buy_Sell by Investment Trust,Net buy_sell days by dealer,Net buy_sell,Short sales balance(amount),Increased financing(amount),cumulative net buy_sell by dealer,Institutional investor Trading days  ,Institutional investor cumulative overbought_oversold ,common stock trading ratio ,Financing balance(thousand yuan),Financing use ratio,Investment trust Trading days  ,Ratio of Margin Trading , Short Sale _ Margin Purchase Ratio,Short sales balance(thousand yuan),Increased short sales(amount),Ratio of dealer transactions,Investment Trust trading ratio,Cash Flow From Operating Activities ,PB ratio,Quick ratio ,Treasury stocks book value ,Cash and Cash equivalents ,PE ratio ,Loan from bank(non-current),Operating margin ratio,Other equity interest ,AR,Goodwill and intangible assets ,Other Comprehensive Income (OCI),Inventory,ROE,Cash Flow from Financing Activities ,Interest income ,cash flow ratio,Gross Profit ratio,Cost of revenue,Market Value,(Inventory+AR) divided by Net income,Operating expenses,Tax rate(A),AR turnover,cash dividend ratio ,Dividend Yield ,Non-current assets ,Asset Growth Rate,ROA,Profit before tax ratio,Other long-term debt (Non-current),R&D,lease liabilities (Non current),Non-current liability ,Operating income,Cash Flow From Investing Activities ,retained earning ,AP,current ratio,current liability ,debt ratio ,Profit after tax ratio,Operating revenue(net),current asset,Interest-bearing debt ratio ,effect of exchange rates ,Number of general manager changes in the month,Employee turnover rate,Number of changes in chairmanship for the month,Reinvestment to net value ratio,Sales percentage to related parties,equity of stock holdings (Major shareholder),tockholding of Directors and Supervisors,Managers shareholding,Reinvestment to assets ratio,Total social responsibility events,Management Internalization ratio,Directors salary,Internal audit variation in the current month,company age,A,F,G,M
2208,0.0199809979932902,0.0188963402973519,0.022539416585617,0.0321282141074342,0.0341728013656987,0.0345304984426267,0.0626815185669242,0.0220255852515547,0.0223832823284827,0.0505343024527802,0.0026483481954561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3,0.38,28.38,16989.0,-975.0,0.0,-1.0,29.09,932.0,-975.0,0.0,0.0,0.03,0.0,0.0,0.0,-975.0,67.0,0.0,0.0,-7.0,-2977.0,70.82,346026.86,7.8,0.0,0.09,0.39,1364.64,0.0,0.7,0.0,-4900461,1.37,14.31,0,827265,0.0,2608295,-12.16,0,2087300,56675,0,3590307,-8.55,4252855,1192,-23.15,-9.49,10718798,16678987,46.63,261410,0.0,9.47,0,0,20378556,3.86,-2.5,-11.13,711128,49170,3066761,9895570,-1190413,-1257013,2084125,1258402,108.0,21168032,71.84,-11.11,9789795,22861109,0.5,0,0,0,0,13.69,15,3.93,42.53,0.03,3.85,0,0,0,0,13.0,0,0,1,0
2227,0.0109104343321845,0.0127781816405991,0.031700803241871,0.0339241001987231,0.0515425888406455,0.0568333500261396,0.1357751184687058,0.028528922974107,0.0338196841596011,0.1127614526021673,-0.0018097429734678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.0,0.07,44.23,0.0,-11.0,0.0,-1.0,44.73,300.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.0,0.0,0.0,0.0,-1.0,-11.0,55.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,-1183012,3.83,164.6,0,2697366,21.05,0,0.48,-1022961,464943,28234,447570,0,8.05,-28316,20487,-23.52,11.33,10508449,68100000,2.62,1283280,20.74,61.08,3.99,3.99,17751092,-9.94,5.82,10.99,0,232061,631552,3437437,57109,-210490,9796199,863768,168.56,5029677,32.28,8.71,11851589,8478228,0.49,74988,0,0,0,83.6,100,5.37,87.83,0,56.61,0,0,0,0,17.0,0,1,0,0
2228,0.0183958749070944,0.015570022847036,0.0295454388698587,0.0330590879594678,0.054546655321928,0.060021467396783,0.0818620275517361,0.0398834422695547,0.0453582543444097,0.0671988144993628,0.0030726089781954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.3,0.09,11.46,709.0,5.0,0.0,6.0,11.46,76.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,6.0,28.0,88.54,47079.66,3.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48039,1.31,199.93,0,907584,16.62,26496,7.4,-342454,942774,31643,41051,898859,5.35,-29312,7024,-3.77,23.19,1566639,5024214,47.85,322100,28.33,4.63,3.02,3.02,2109151,3.5,3.7,11.17,0,74250,1126,493394,150866,-88724,2619687,179503,275.09,1275178,31.49,8.01,2039605,3507930,0.5,39868,0,0,0,0.0,0,27.74,25.59,0.02,0.0,0,12.5,0.0,0,8.0,0,1,0,0
2231,0.0003480926184062,-0.0104798463184133,0.0100421800283471,0.0061931006448615,0.0227739287309688,0.0287732315623731,0.047598205895709,0.0169289207045135,0.0229282235359178,0.0417531978692537,0.0032915288419066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,0.12,37.83,8580.0,19.0,2.0,6.0,42.21,122.0,152.0,2.0,0.0,0.29,1.74,0.0,2.0,21.0,87.0,3.0,4.0,2.0,74.0,55.99,1201900.13,28.15,0.0,1.8,1.01,12187.1,1.0,4.39,0.0,277502,4.3,104.03,0,2223422,34.71,1050611,8.26,-21534,1385568,776720,30224,1627032,5.1,-275623,6006,7.98,40.32,1094303,15910038,62.09,587755,20.13,2.33,0.77,1.53,3464330,7.65,2.55,14.49,0,261509,10751,1085552,151444,-112470,1738477,569520,171.09,3478943,48.47,11.57,1833502,5952165,0.54,32880,0,0,0,6.07,1,26.69,23.2,0.01,3.13,0,16.67,0.0,0,11.0,0,1,0,0
2236,0.0007668882198249,0.0037489303857282,0.008858421606667,0.0106823207265464,0.0295501699855122,0.0379945360015565,0.0521822186173469,0.0196347374787908,0.028079103494835,0.0422667861106254,0.0037438896386434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.25,0.13,2.13,163.0,-2.0,0.0,-1.0,6.38,46.0,-2.0,0.0,-235.0,0.0,0.0,-4.0,0.0,-6.0,0.0,0.0,0.0,-5.0,-48.0,93.54,4250.49,1.42,-19.0,0.07,0.0,0.0,0.0,0.0,4.26,-44600,1.08,147.32,0,620145,10.79,134973,6.03,-141832,435045,8994,13341,496472,3.71,-23161,2368,-5.86,26.39,486717,1159991,85.96,134655,43.41,3.26,17.74,17.74,539879,-3.96,1.97,7.89,0,22180,166544,357456,39843,37161,370376,177541,218.47,760720,50.78,4.46,661215,1661962,1.21,17063,0,0,0,0,0,58.99,20.94,0.65,0,0,20.0,0.0,0,6.0,1,0,0,0
2239,0.0013845148087657,0.0106908614222552,0.0066029019204046,0.0028741943738952,0.0136356769967827,0.0412970529915373,0.0666436031565106,0.0121459974316532,0.0398073734264078,0.0651539235913812,0.0067226957119718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,33.33,1479.0,0.0,0.0,0.0,33.33,118.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,66.67,103530.0,5.01,0.0,0.0,0.41,420.0,0.0,0.0,0.0,30195,0.63,59.83,0,2782039,21.75,2654561,-3.34,-1319088,4744227,1125283,393100,6135564,1.08,-267069,17373,0.23,8.76,8009382,6733524,72.74,1062436,0.0,3.45,4.39,4.39,15923112,2.68,0.5,-2.78,0,421695,347609,4197068,-293397,-403309,2606088,7654889,124.98,12932535,53.39,-2.63,8778421,16162845,1.32,34284,0,0,0,8.96,0,29.91,39.02,0,4.18,0,66.67,0.0,0,5.0,0,1,0,0
2243,0.03161571955435,0.0294449757307069,0.0329736666777382,-0.0059939351213762,-0.0091519318053315,-0.0107115875222731,0.0152315302207342,0.0284577228703947,0.0268980671534531,0.0528411848964605,0.0077104539649508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9,0.2,25.76,489.0,-20.0,0.0,-2.0,25.76,46.0,-24.0,0.0,0.0,0.01,0.0,0.0,0.0,-20.0,1.0,0.0,0.0,-2.0,-24.0,74.23,7791.77,4.24,0.0,0.01,0.2,15.93,1.0,0.0,0.0,75924,1.27,26.21,0,257787,0,3142,4.61,-56136,447188,4270,26206,1728185,8.92,-24829,1150,2.8,10.16,806430,685385,403.92,49850,31.75,3.5,0,0,1320714,0.51,1.15,3.21,0,25588,661882,669594,41389,-61315,-380729,857124,95.84,2708632,86.25,2.19,897669,2596074,2.22,15718,0,0,0,0,0,26.49,26.5,0.28,0,0,25,0,1,4.0,1,0,0,0
2301,0.0098035472166267,0.0098724759100856,0.0153397038282774,0.0151079848670022,0.0311835841359224,0.0253905878852308,0.0417696608566627,0.0258791464855469,0.0200861502348553,0.0364652232062872,0.0012726490454091,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.8,0.17,62.83,844.0,-1362.0,112.0,-15.0,77.55,2351.0,-32000.0,0.0,26211.0,0.02,0.0,522.0,3.0,-728.0,128.0,13.0,155.0,-8.0,-3329.0,22.45,54390.48,0.14,21.0,0.0,15.17,8248.79,0.0,3.67,11.04,5455984,1.8,108.52,-3700808,70467676,9.32,0,8.73,-3214552,42076551,3663850,2866694,30738086,12.01,3896938,384613,4.78,18.82,68343185,136115199,95.62,8492785,20.5,4.02,7.7,7.7,35214354,10.29,4.75,9.09,0,3369789,621447,2937201,7351283,-9677384,37041628,42340380,138.45,114091600,60.58,7.22,84187253,157965478,0.56,2516303,0,0,0,9.14,0,16.49,5.9,0.06,3.6,0,0.0,196.7,0,26.0,0,0,0,1
2302,0.0374483960008725,-0.0592378337559863,-0.0578021353278879,-0.0443154909980842,-0.0416317089286239,-0.025826714653729,-0.0324615255890353,0.0401321780703328,0.0559371723452277,0.0493023614099214,-0.0005408721193205,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.66,11.97,2786.0,124.0,0.0,1.0,11.97,166.0,124.0,2.0,0.0,0.07,0.1,0.0,0.0,124.0,28.0,0.0,0.0,1.0,124.0,87.84,44562.35,6.7,0.0,0.19,1.01,447.86,0.0,0.0,0.0,155931,1.61,119.85,0,230385,17.87,0,20.38,-59269,148779,0,-24345,191002,3.82,-58218,503,46.41,39.73,247178,2843764,19.24,79375,11.64,4.96,3.52,3.52,1567113,1.48,3.15,25.52,0,4599,1051,75202,83589,-34329,162330,129237,181.6,336013,18.89,22.55,410142,610201,0.63,-20463,0,0,0,58.49,1,38.12,26.63,0,47.44,0,0,0.0,0,36.0,1,0,0,0
2303,0.0092457762748479,-0.0122560109665502,-0.0272341966745347,-0.0255519842693478,-0.0171782230344801,-0.0406778612420015,-0.0313335463620137,0.0176195375097156,-0.0058801006978057,0.003464214182182,0.0001954382104244,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.55,0.71,53.12,230198.0,4531.0,-861.0,3.0,55.63,12482.0,39990.0,121.0,-714.0,0.23,0.15,-714.0,-3.0,2956.0,7110.0,421.0,-1256.0,3.0,40763.0,44.16,11071810.19,7.38,-1.0,0.21,3.09,341968.96,0.0,1.91,0.6,65208901,1.73,177.9,0,183723273,5.68,22619095,37.27,-8694524,42884044,4116844,-2327329,27340727,13.9,-21381572,454680,49.47,45.01,74501453,488675115,24.79,13220009,15.58,6.94,7.66,7.66,233975949,18.52,8.14,36.33,0,6242298,5345546,84692988,50498191,3035972,156355500,9949243,201.63,131813576,43.32,30.67,135477960,265778193,1.21,4237841,0,0,0,23.43,2,17.33,6.32,0.89,13.28,1,0,45.0,0,36.0,0,0,0,1
2305,0.004366454958324,0.0052259848747639,-0.0458525482996673,-0.0525772717158462,-0.0483843261889943,-0.0677376229219259,-0.0748504339846319,0.0085594004851758,-0.0107938962477558,-0.0179067073104617,-0.0099076572762944,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.95,1.05,22.69,7983.0,507.0,0.0,1.0,22.93,206.0,507.0,0.0,0.0,0.08,0.0,0.0,0.0,507.0,33.0,47.0,0.0,1.0,507.0,77.01,80415.95,18.85,0.0,0.06,0.41,332.42,0.0,0.24,0.0,-17125,1.39,324.09,-49781,369290,63.1,0,-24.7,294774,45871,49854,36498,263992,3.05,15147,4706,-5.14,31.25,147028,3115749,13.55,119647,14.47,8.12,0,0,1571610,6.01,2.35,17.56,0,41714,217660,361505,-52822,47686,-58976,81854,423.18,333063,23.3,15.02,213853,1409463,0.69,7611,0,0,0,32.71,0,34.73,21.54,0.13,25.09,0,0,0,0,33.0,0,1,0,0
2308,0.0294128071162634,0.0302977290769438,0.054511980914985,0.0810376631391699,0.1028695466241021,0.117522592731656,0.1435615334358123,0.0512446906011956,0.0658977367087494,0.0919366774129057,0.0017480303908954,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.33,60.57,3016.0,-3191.0,28.0,-4.0,62.64,2598.0,-5538.0,3.0,51.0,0.02,0.04,51.0,4.0,-3112.0,138.0,75.0,62.0,-4.0,-6093.0,37.3,704369.61,0.46,1.0,0.06,4.58,32229.11,35.0,1.75,0.32,18392656,3.54,113.82,0,61048738,15.91,38727429,9.92,-7826201,74786151,76308689,10421104,71344118,13.62,-2078917,187049,15.01,28.39,123552139,575355775,74.16,31858838,19.09,4.74,2.48,2.48,176316277,12.26,6.88,11.23,0,14557804,1506754,74390790,17123891,-10022770,95480572,56412317,177.63,122523326,49.98,9.08,172534868,217632394,0.35,4902716,0,0,0,2.44,0,28.06,7.33,0.1,1.22,0,20.0,47.52,0,33.0,0,1,0,0
2312,0.0179071109904854,0.0146313965610881,0.0409865946521803,0.0346518108363112,0.0714321848654823,0.0570932962414431,0.0781915808005947,0.0546874850196565,0.0403485963956173,0.0614468809547689,0.0029301167708547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.85,0.58,34.44,30450.0,-675.0,5.0,-1.0,35.01,1493.0,-675.0,2.0,0.0,0.68,0.03,0.0,1.0,-670.0,2528.0,0.0,5.0,-1.0,-670.0,64.87,419512.7,8.17,0.0,0.12,8.3,34828.51,0.0,0.58,0.0,-2240341,1.14,65.95,-331782,11126874,11.83,21159506,0.95,458465,33349549,794699,1000691,33624175,5.83,6009686,60248,-3.1,5.64,76958266,19484250,244.75,3822793,40.08,5.51,1.49,1.49,41218755,22.23,1.34,1.12,0,1380549,332979,24630657,775472,-3750928,1227106,31199994,114.91,72279805,77.98,0.67,81556531,83056402,1.01,3040558,0,0,0,35.62,13,25.45,9.6,0.86,7.84,0,0.0,0.0,0,32.0,0,1,0,0
2313,0.0538991504323961,0.0756525263720559,0.1063142144257978,0.0978782422640097,0.138733105335688,0.1288504155831469,0.1498737164706313,0.0947540135040743,0.0848713237515332,0.1058946246390176,-0.0038537241483448,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.1,2.7,31.88,32712.0,-3974.0,-795.0,-4.0,33.57,1192.0,-9376.0,22.0,0.0,0.25,0.08,0.0,-1.0,-4769.0,732.0,0.0,-795.0,-4.0,-12870.0,66.26,1414551.93,10.98,0.0,0.16,2.24,31653.58,115.0,1.69,0.0,8308208,1.52,108.98,0,11261105,5.61,14529831,12.43,103276,12907257,137072,454672,11871880,11.39,-2522211,56285,36.6,19.84,27160934,51724988,72.88,2508225,22.21,4.77,4.15,4.15,37048672,13.54,5.12,12.62,0,1297156,155849,18903560,4212815,-3938459,20920240,12349427,169.86,22698720,55.03,9.82,33881974,38555556,1.13,32728,0,0,1,0.06,0,12.83,9.26,0.09,0.03,0,25.0,0,0,31.0,0,1,0,0
2314,0.0118688656565835,-0.0166566509991009,0.0016272414775798,0.0035407339992171,0.0268276135118665,0.0428774633283271,0.0777958389656442,0.0351557451692329,0.0512055949856935,0.0861239706230106,0.0022570997195673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.1,0.48,27.27,3016.0,92.0,0.0,2.0,27.36,238.0,651.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,2.0,621.0,72.64,170154.58,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,-731620,5.82,63.24,0,861614,0.0,706822,-11.5,-344615,1001192,303704,36330,2589166,-11.06,567805,1174,-23.97,12.99,1706016,13139146,159.12,480081,0.0,3.65,0.0,0.0,2017316,15.36,-3.53,-13.26,0,335492,398323,1334542,-225413,-121088,-609433,961098,151.55,3052717,66.04,-13.75,1960684,4626310,0.61,8326,0,0,0,7.53,1,8.7,23.94,0.25,2.56,0,0,0,0,31.0,0,1,0,0
2316,0.0132726310892488,0.0152295849805655,0.036230776847131,0.0279650272609624,0.0457589062188612,0.0541140253936671,0.0827364027383678,0.0310665100471476,0.0394216292219535,0.0680440065666542,0.0010579962212197,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.7,0.06,24.74,3265.0,-27.0,-1.0,-1.0,25.26,183.0,-27.0,0.0,0.0,0.01,0.0,0.0,-1.0,-28.0,3.0,0.0,-1.0,-1.0,-28.0,74.71,93576.21,7.15,0.0,0.03,0.09,85.98,0.0,0.53,0.0,331059,0.67,94.18,-93017,825278,7.14,1699059,-1.78,-484842,1570542,627,46810,1290621,4.33,-343049,38933,10.27,6.15,2663336,5272049,36.44,225130,20.88,3.58,3.47,3.47,7823661,3.59,2.45,12.91,0,24148,88213,2571132,-50578,241758,6238949,788936,180.62,3224095,42.47,10.21,2837888,5823243,0.62,33534,0,0,0,54.98,3,23.76,19.61,0.37,31.63,0,0,0.0,0,30.0,0,1,0,0
2317,0.0030733954089141,-0.0087242155511397,-0.028378887169786,-0.043400004494038,-0.0564818483184682,-0.0563521046143533,-0.0502761462772026,-0.0100084484155161,-0.0098787047114012,-0.0038027463742505,-0.0007827111709522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.23,63.47,47739.0,862.0,-131.0,6.0,64.6,13863.0,22670.0,0.0,4090.0,0.01,0.0,167.0,-5.0,897.0,470.0,0.0,-486.0,6.0,23688.0,35.39,4932345.74,1.38,10.0,0.01,0.98,48559.93,153.0,0.83,0.3,31926562,1.09,113.24,-15194,1223110472,7.36,65887451,2.78,-68028274,937329983,45823149,25966586,750872484,5.71,144088384,17275280,1.6,6.22,2735970357,1511065910,106.51,100387570,23.36,5.56,4.77,4.77,900087152,15.39,2.3,2.87,0,50180176,17116265,358645912,81005832,-43327764,1120465743,823474594,152.19,1999539120,59.8,2.2,2917363759,3043137291,1.19,31006279,0,0,0,27.68,2,10.82,12.64,0.01,11.13,0,0.0,0,0,30.0,0,1,0,0
2323,0.0115135000035128,0.0091128003292662,0.005954020428867,-0.000100238432056,0.0271569705021648,0.0125898174607484,0.0333898786990261,0.0387707089377337,0.0242035558963173,0.045003617134595,0.0017784466913451,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,0.22,36.78,46537.0,292.0,-130.0,4.0,39.69,1159.0,2563.0,20.0,0.0,0.1,0.87,0.0,-1.0,162.0,297.0,76.0,-130.0,4.0,2443.0,59.34,421127.27,16.06,0.0,0.97,0.64,2687.64,41.0,2.91,0.0,-242865,0.51,281.08,0,2441957,136.07,2212500,-6.1,-456088,1488087,89834,163249,3556783,-2.95,45009,2794,-7.6,18.49,3194339,8865440,28.35,963712,0.0,4.94,1.31,1.31,10881873,-4.88,-2.23,-17.35,0,182882,176084,2642061,-239154,-118571,-381552,865125,398.79,3197170,24.71,-17.79,3918897,12750099,0.71,144731,0,0,0,26.72,0,9.33,9.12,0.83,20.12,0,25.0,0.0,0,29.0,0,1,0,0
2324,0.0002121716584285,0.0058665519540859,-0.0144647375697835,-0.0077029521536834,-0.0111270436303873,-0.0243042560252857,-0.0171720682932899,-0.0032119198182754,-0.0163891322131738,-0.009256944481178,0.0009756458525193,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,0.42,60.03,6344.0,1821.0,462.0,1.0,72.46,4407.0,1821.0,3.0,-210.0,0.02,0.02,-210.0,2.0,2073.0,208.0,0.0,552.0,1.0,2073.0,27.51,142960.77,0.58,-1.0,0.03,3.28,4687.24,71.0,1.5,10.93,25490269,0.9,81.79,-881247,84858805,6.84,11936608,0.9,-4134528,223922380,1622896,4222228,148460186,7.34,-14221951,1256390,6.61,3.64,514096202,100262572,307.08,14624520,19.4,4.15,8.79,8.79,62403069,16.06,1.67,1.09,0,8379962,9659720,24020976,4786801,-5090858,66752192,211078227,121.48,385881337,77.17,0.88,533507523,468766840,0.54,3519242,0,0,0,11.73,0,18.76,5.45,0.49,2.68,0,11.36,0.0,0,29.0,0,1,0,0
2327,0.0201553525148529,-0.0005992028161483,0.0169579171723646,0.0067643970826535,0.030853144802503,0.0472666731252227,0.0645255588069063,0.0442441002347024,0.0606576285574221,0.0779165142391057,0.0020669017949706,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408.0,0.49,48.05,11402.0,-635.0,-7.0,-1.0,50.7,544.0,-635.0,1.0,1103.0,0.31,0.04,72.0,-1.0,-570.0,416.0,67.0,-7.0,-1.0,-570.0,49.19,4655958.81,8.38,17.0,0.12,3.65,169871.85,0.0,1.19,1.46,12669419,1.51,82.3,-4589222,35692385,5.53,28747302,25.02,-3541049,25854706,70288387,6889594,28822281,20.04,-2371839,592128,13.27,38.46,37817880,167570480,49.29,8264960,25.71,5.74,3.22,3.22,154737993,14.67,8.04,26.72,0,1423544,802689,58960128,15373485,-17132416,70530423,18915006,115.87,95479011,58.2,19.85,61456325,110627067,0.4,3400816,0,0,0,21.69,2,24.68,7.57,0.02,9.07,0,0.0,0.0,0,28.0,0,1,0,0
2328,0.011623491240935,0.0049758196528495,-0.0220788853713514,-0.0352590649213927,-0.0112996598624691,-0.0235638558695868,0.0041389735297653,0.0355828962998586,0.0233187002927409,0.0510215296920931,-0.0007596713540011,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.85,0.24,28.91,16949.0,11.0,-17.0,2.0,29.68,518.0,136.0,1.0,0.0,0.15,0.08,0.0,-11.0,-6.0,199.0,0.0,-1246.0,-3.0,-314.0,70.13,586203.2,13.08,0.0,0.19,1.17,6882.67,39.0,0.77,0.0,179542,1.6,148.35,0,6565035,11.64,0,5.26,-1426591,5745086,36890,-326862,4117884,1.8,448274,35954,2.06,10.56,10888747,19282471,71.79,644161,26.8,4.07,2.69,2.69,5685759,2.74,1.06,6.47,0,178370,138457,466870,640837,-422218,6762755,4795350,197.64,8725562,40.09,4.74,12173745,17245409,0.34,117652,0,0,0,19.73,41,28.51,3.91,0.5,11.82,0,0,0.0,0,28.0,0,1,0,0
