,abnormal_returns,t-1~t CAR,t-2~t CAR,t-3~t CAR,t-3~t+1 CAR,t-3~t+2 CAR,t-3~t+3 CAR,t~t+1 CAR,t~t+2 CAR,t~t+3 CAR,FX factor,Electronic Parts and Components Manufacturing,Semi-conductors Manufacturing,Others,Optoelectronic Materials and Components Manufacturing,Computers and Peripheral Equipment Manufacturing ,Building Materials Construction,"Power Generation, Transmission and Distribution Machinery Manufacturing",Textiles Mills,Information and Communications Technology,Medical Materials and Supplies Manufacturing,Other Electronic Parts and Components Manufacturing ,Motor Vehicles Manufacturing,Basic Iron and Steel Manufacturing,Chemical Products Manufacturing,Shipping Business,Food Manufacturing,Plastic Products Manufacturing,Department Industry,Electronic Distribution Industry,Tourist Industry,Electrical Cable Industry,Financial Holdings Industry,Information Services Industry,Rubber Products Manufacturing,Banking Industry,Paper Industry,"Oil, Electricity and Gas Industry",Cement and Cement Products Manufacturing,Insurance Industry,Glass and Glass Products Manufacturing,Securities Industry,Close Price,Turnover ratio％,Foreign trading ratio ,Financing balance(amount),Net buy_sell by foreign capital,Net buy_sell by dealer,Net buy_sell days by foreign capital,Institutional investor transaction rate,Outstanding shares (million),Foreign investor cumulative overbought_oversold ,Financing balance_Short sales balance(amount),Cumulative net buy_sell by investment trust,Short sales use ratio,Financing balance_Short sales balance(ratio),Net Buy_Sell by Investment Trust,Net buy_sell days by dealer,Net buy_sell,Short sales balance(amount),Increased financing(amount),cumulative net buy_sell by dealer,Institutional investor Trading days  ,Institutional investor cumulative overbought_oversold ,common stock trading ratio ,Financing balance(thousand yuan),Financing use ratio,Investment trust Trading days  ,Ratio of Margin Trading , Short Sale _ Margin Purchase Ratio,Short sales balance(thousand yuan),Increased short sales(amount),Ratio of dealer transactions,Investment Trust trading ratio,Cash Flow From Operating Activities ,PB ratio,Quick ratio ,Treasury stocks book value ,Cash and Cash equivalents ,PE ratio ,Loan from bank(non-current),Operating margin ratio,Other equity interest ,AR,Goodwill and intangible assets ,Other Comprehensive Income (OCI),Inventory,Dividend Payout Ratio,ROE,Cash Flow from Financing Activities ,Interest income ,cash flow ratio,Gross Profit ratio,Cost of revenue,Market Value,(Inventory+AR) divided by Net income,Operating expenses,Tax rate(A),AR turnover,cash dividend ratio ,Dividend Yield ,Non-current assets ,Asset Growth Rate,ROA,Profit before tax ratio,Other long-term debt (Non-current),R&D,lease liabilities (Non current),Non-current liability ,Operating income,Cash Flow From Investing Activities ,retained earning ,AP,current ratio,current liability ,debt ratio ,Profit after tax ratio,Operating revenue(net),current asset,Interest-bearing debt ratio ,effect of exchange rates ,Proportion of supervisors with doctoral degrees,Number of general manager changes in the month,Average attendance of Chairman of the Board,Employee turnover rate,Percentage of directors and supervisors with masters degrees,Directors average hours of study,Number of changes in chairmanship for the month,Reinvestment to net value ratio,Number of directors and supervisors with financial experience,Sales percentage to related parties,equity of stock holdings (Major shareholder),Average attendance of the Board of Directors,Employee bonus cash,tockholding of Directors and Supervisors,Directors liability insurance coverage to revenue percentage,Managers shareholding,Reinvestment to assets ratio,Directors liability insurance coverage to net value percentage,Percentage of directors and supervisors with a bachelors degree,Employee bonus to net income before tax ratio,Total social responsibility events,Number of Underwriting Insurance Companies,Management Internalization ratio,Number of Board Meetings,Directors liability insurance coverage to total assets percentage,Employee bonus shares,Directors salary,Internal audit variation in the current month,Directors liability insurance coverage,company age,A,F,G,M
2606,-0.0018613361122523,0.0138590081000686,0.0203517537013985,0.0495039292143588,0.0662470885457908,0.0667674268060038,0.0472796581823298,0.0148818232191796,0.0154021614793926,-0.0040856071442813,-0.000414619908356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.48,23.14,7582.0,-136.0,3.0,-1.0,23.2,845.0,-136.0,0.0,0.0,0.09,0.0,0.0,1.0,-133.0,199.0,0.0,3.0,-1.0,-133.0,76.67,220639.23,3.59,0.0,0.13,2.62,5790.98,2.0,0.06,0.0,3448289,1.35,122.46,0,13352688,47.16,18648757,5.99,-1022797,422155,47038,-2941713,0,115.44,-8.25,1100972,270797,18.75,10.99,7574618,31182530,1.82,426212,0.0,23.47,3.25,3.25,37388796,-2.6,-3.36,9.79,0,0,0,19077031,509343,-6345283,15632571,149213,126.45,18389962,61.78,10.32,8510173,23253691,1.2,-730532,27.27,0,100,17,45.45,6.77,0,200.84,1,73,9.46,97.73,8.22,40.44,3.62,0,93.79,1.28,45.45,1.0,0,1,16.67,4,0.49,0,8.22,0,297.8,29.0,0,1,0,0
2607,-0.0165412024937956,-0.0218082337227463,-0.0201783914834185,-0.0088397847019103,0.0156378388788645,0.0177823252598526,0.0077442809208081,0.0079364210869793,0.0100809074679674,4.286312892290076e-05,-0.0043190391461947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.35,0.49,31.38,10078.0,1195.0,7.0,2.0,31.51,1067.0,2281.0,0.0,0.0,0.0,0.0,0.0,1.0,1202.0,7.0,254.0,7.0,2.0,2281.0,68.34,144859.16,3.78,0.0,0.15,0.07,100.62,0.0,0.13,0.0,2785172,0.93,195.47,0,3958673,26.66,3206294,10.69,874298,838243,7222,313479,0,46.93,4.31,-740226,37727,79.18,14.22,5975816,21609605,3.59,245587,17.4,7.68,1.48,1.48,28124463,0.17,2.84,11.86,0,0,1513823,8204681,744984,-1486727,7535961,309949,197.51,3517476,33.42,9.8,6966387,6947311,2.14,-223788,11.11,0,100,2,33.33,7.0,0,62.84,1,56,12.42,100.0,15,48.83,4.31,0.01,48.92,1.29,33.33,1.82,0,1,0,7,0.86,0,4.15,0,300.09,29.0,0,1,0,0
2608,-0.0105043663534958,-0.0121989594114868,-0.0087366068753602,-0.0033037152049053,0.0166443870158506,0.024228980234538,0.023847360451237,0.0094437358672602,0.0170283290859475,0.0166467093026465,-0.0019258316711534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1,0.05,33.25,646.0,85.0,0.0,2.0,33.25,467.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,3.0,0.0,2.0,133.0,66.74,25750.4,0.55,0.0,0.01,0.0,0.0,0.0,0.0,0.0,3040079,2.04,110.26,0,1507885,10.57,3609230,15.89,-45514,1920898,373601,-36473,59686,52.39,14.72,-1917785,1558,94.17,21.63,9674757,20921600,18.3,707525,20.2,6.43,3.75,3.75,17942982,0.69,7.1,15.94,0,0,3046640,7617796,1961928,-958689,5641470,620311,115.41,3228405,50.05,12.72,12344210,3725922,1.11,18,0,0,100,7,66.67,4.33,0,19.63,6,1,59.63,93.33,18.49,9.12,2.42,0.57,10.91,2.76,66.67,1.02,0,1,0,5,1.38,0,18.49,0,299.04,29.0,0,1,0,0
2609,-0.020131029664237,-0.0072239641416862,-0.0281233173134824,-0.0003026948591806,0.0015990256760244,0.0166033158890901,0.0095336921237096,-0.0182293091290319,-0.0032250189159662,-0.0102946426813467,-0.0181913750075385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.45,0.72,11.13,0.0,-449.0,500.0,-2.0,14.76,2623.0,-1495.0,0.0,0.0,0.0,0.0,0.0,5.0,51.0,0.0,0.0,1150.0,1.0,51.0,85.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.63,0.0,35042626,2.6,66.45,0,24518721,5.42,41096387,12.86,1956585,11206052,88268,1448115,0,0.0,51.05,-21223867,133458,58.65,17.24,125192367,92654114,30.84,6985679,24.54,14.18,0.0,0.0,148714766,2.08,7.07,10.68,0,0,6089430,98891779,19460192,-6128918,1660919,16128424,77.43,59749354,81.36,8.06,151276683,46261219,1.58,-348459,9.09,0,90.91,9,54.55,6.05,0,79.35,2,5,8.84,80.88,57.85,48.42,0.3,0.01,15.84,1.25,54.55,0.37,0,2,0,12,0.23,0,57.85,0,452.73,27.0,0,0,1,0
2610,-0.0152813472377782,0.0012837387045427,-0.0089254101187868,0.0140148926748005,0.0226645644179364,0.0375099150560825,0.0189517380495169,-0.0066316754946424,0.0082136751435037,-0.0103445018630618,-0.001145625994339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.58,0.26,41.08,29775.0,2575.0,17.0,1.0,41.18,5421.0,2575.0,1.0,0.0,0.11,0.01,0.0,1.0,2592.0,1501.0,0.0,17.0,1.0,2592.0,58.74,255097.31,2.2,0.0,0.08,5.04,12859.82,0.0,0.11,0.0,9723475,1.13,83.11,-30875,27125937,0.0,77288330,1.9,2543766,9699178,1076351,864072,0,0.0,0.97,13869177,282506,15.52,8.87,105031349,65322857,15.98,8034785,0.0,12.64,0.0,0.0,222321616,-3.02,0.2,-0.57,0,0,13279792,160832796,2184416,-25048173,-350581,1482804,98.76,62649715,78.64,-0.24,115250550,61872468,1.11,121930,9.09,0,100,5,63.64,6.55,0,25.22,4,1,10.96,98.81,0.0,44.03,0.52,0,5.56,1.0,63.64,0.0,0,6,0,7,0.21,0,0,0,604.23,26.0,0,0,1,0
2611,-0.0142643452746206,0.006333761301435,0.0091079629741758,0.0173588128988972,0.0283357108699364,0.0382418792419401,0.0363027167794512,-0.0032874473035814,0.0066187210684221,0.0046795586059332,-0.0143544655542749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.17,0.18,3.29,5008.0,14.0,0.0,1.0,3.29,173.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,14.0,96.13,35675.99,11.58,0.0,0.59,0.0,0.0,0.0,0.0,0.0,-57359,0.82,149.35,-8664,407120,0.0,150000,-24.58,175340,136554,467745,121266,169421,0,2.22,-310557,2736,-5.21,7.55,560111,2049979,11.23,194654,0.0,3.47,0.0,0.0,2332771,-3.42,1.31,-9.94,0,0,544142,702706,-148941,502535,595915,73002,199.33,1101284,39.84,-10.07,605824,2195188,1.32,0,0,0,100,6,71.43,6.86,0,28.41,0,10,28.45,94.52,0.0,32.79,9.9,1.33,23.77,2.2,71.43,0.0,1,1,0,10,1.32,0,0.0,0,59.95,26.0,0,1,0,0
2612,-0.0183098719212169,0.0075840823657711,0.0193031864750723,0.0447662621422684,0.0688177159938504,0.071770839820374,0.0674952936584567,0.0057415819303651,0.0086947057568887,0.0044191595949714,-0.0021170536861508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.04,22.32,1698.0,11.0,0.0,1.0,22.32,197.0,11.0,0.0,0.0,0.37,0.0,0.0,0.0,11.0,183.0,14.0,0.0,1.0,11.0,77.42,42356.78,3.44,0.0,0.26,10.78,4564.95,1.0,0.0,0.0,863887,0.71,136.02,0,3814015,50.36,2567895,5.06,-883992,297795,9798,-355480,0,96.03,-0.36,-83559,25367,24.64,17.48,2584845,6971185,3.04,388998,6.7,10.65,4.53,4.53,14391074,-2.07,-0.18,10.96,0,0,122486,6229282,158533,-178173,8605669,166113,146.94,3506059,49.82,10.23,3132376,5151763,1.72,-166778,11.11,0,100,5,44.44,7.33,0,138.32,0,8,44.56,96.3,3.39,21.74,5.74,0,88.19,1.83,44.44,1.04,0,1,0,6,0.92,0,3.39,1,179.88,25.0,0,1,0,0
2613,-0.0113012046629419,-0.023233469815979,-0.0109987000710074,0.0193041315974321,0.0381459018049754,0.0263177063866419,0.0244356757678408,0.0075405655446013,-0.0042876298737321,-0.0061696604925332,-0.005552269655784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.09,8.09,1875.0,11.0,2.0,1.0,9.56,148.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,2.0,1.0,13.0,90.26,27922.31,5.05,0.0,0.18,0.0,0.0,0.0,1.47,0.0,726534,1.11,91.72,-528987,550245,61.39,1170685,6.28,51787,505106,2291,49726,127798,96.54,2.64,-567501,2243,57.62,11.56,2503397,3398887,20.58,149287,14.05,5.4,0.87,0.87,9848886,-3.25,0.71,1.26,0,0,4643449,6834358,177809,-4702,1966897,126693,104.87,1260941,72.47,1.09,2830493,1322316,1.43,0,8.33,1,100,7,33.33,6.0,0,10.36,1,1,14.72,97.5,1.88,47.34,3.2,0.14,2.86,2.94,33.33,5.56,0,1,0,10,0.81,0,1.88,0,90.46,24.0,0,1,0,0
2615,-0.0101246942632287,0.0220332134960725,0.0435343422267313,0.0823101853586854,0.0281722207475964,0.0378864429097398,0.0606941820631593,-0.0642626588743175,-0.0545484367121742,-0.0317406975587547,-0.0069363744549933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.55,0.19,18.58,9252.0,533.0,-103.0,2.0,27.08,2218.0,720.0,34.0,-4040.0,0.31,0.82,-539.0,-1.0,-109.0,1742.0,0.0,-103.0,-1.0,-109.0,71.97,217100.03,1.67,-7.0,0.95,18.83,40876.38,0.0,1.99,6.51,17567029,2.67,103.75,0,15765903,8.85,15785110,15.61,-3239603,3641704,81857,-1748561,0,19.6,23.87,3725554,71877,70.98,21.47,64298815,117347911,8.24,4799709,20.3,27.81,1.89,3.78,77261048,23.96,9.79,17.4,0,0,2854667,39676014,12781658,-20645168,23687262,8386638,126.62,24749262,59.32,13.87,81880182,31336570,1.18,-360972,14.29,0,100,8,42.86,3.86,0,100.77,0,8,49.2,90.0,143.62,3.01,0.18,0.01,26.5,0.34,42.86,1.02,0,1,0,10,0.14,0,143.62,0,150.5,23.0,0,1,0,0
2616,-0.0024956424915013,0.0041544891828882,0.0097917286069902,0.0173291713880753,0.0337664391301495,0.0393719482422866,0.0399852426940135,0.0139416252505728,0.0195471343627101,0.0201604288144369,-0.0049898531531473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.1,0.13,32.58,60.0,86.0,0.0,1.0,32.58,137.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,1.0,0.0,1.0,86.0,67.42,1799.98,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1254764,0.87,87.11,-31863,786408,9.38,1024700,2.43,1374710,851597,0,939019,193605,81.33,27.83,-525033,4519,53.25,10.93,14211824,4413584,19.81,1356527,17.98,18.03,6.84,6.84,7754473,12.37,13.9,2.9,0,0,1102605,2410834,387149,-437126,1790142,1364501,97.12,2356421,47.47,2.38,15955500,2288526,1.21,3344,0.0,0,100,15,44.44,0.67,0,59.71,1,9,23.16,94.03,15,24.97,0.94,0.33,31.55,2.84,44.44,3.43,0,1,14.29,7,1.49,0,0,0,150,22.0,0,1,0,0
2617,-0.0120681626566676,0.0007394056462127,0.0101391626820178,0.0334777849357771,0.0471857664304532,0.0544492278087066,-0.0034383725147418,0.0016398188380084,0.0089032802162618,-0.0489843201071866,-0.0008961170201598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,0.09,13.69,1373.0,66.0,0.0,1.0,13.69,417.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,27.0,0.0,1.0,66.0,86.24,22717.8,1.32,0.0,0.07,0.0,0.0,0.0,0.0,0.0,886274,0.82,60.15,0,325354,16.75,4028923,18.51,85399,111084,0,357695,0,72.48,8.33,995492,18625,64.78,23.88,1896125,8804903,1.03,133775,27.26,23.79,4.27,4.27,14683096,10.66,5.5,28.6,0,0,0,4574093,461188,-1942174,6190509,97311,149.28,1368036,35.53,20.8,2491088,2042268,1.46,-22454,33.33,0,100,18,44.44,9.0,0,99.22,1,54,24.22,96.83,7.27,39.13,8.44,0.0,85.41,1.95,44.44,1.02,0,1,0,7,1.26,0,7.27,0,210.28,21.0,0,0,1,0
2618,-0.0212804037266828,-0.0052501507322984,-0.0005040364418088,0.015322161672553,0.0353963153508484,0.0523039471507271,0.0448190630821326,-0.0012062500483874,0.0157013817514913,0.0082164976828968,0.0025599847489725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,0.23,54.11,19680.0,1019.0,33.0,1.0,54.88,4854.0,1019.0,1.0,0.0,0.05,0.01,0.0,2.0,1052.0,563.0,24.0,35.0,1.0,1052.0,45.09,210579.94,1.62,0.0,0.03,2.86,6024.21,109.0,0.77,0.0,5370613,0.9,111.69,0,40869190,0.0,92696123,-0.93,6448882,6679269,1700564,4020120,0,0.0,0.96,-3759438,284912,11.82,9.61,80491671,63824432,8.71,9384229,0.0,7.01,0.0,0.0,273634743,-7.49,0.22,-4.85,0,0,4458004,207474571,-827124,-12263897,7827138,3013512,123.11,45433155,76.74,-3.68,89048776,55932512,1.82,-12607,11.11,0,100,6,44.44,11.22,0,23.44,0,2,24.37,94.44,0.0,27.32,0.67,0.02,5.49,0.78,44.44,0.0,0,1,0,8,0.18,0,0.0,0,599.6,18.0,0,1,0,0
2630,-0.0130990812475614,-0.0062540841470563,-0.0037179554180193,0.013032489229548,0.0447097384226546,0.0443662517654108,0.037794061625481,0.0185781679455451,0.0182346812883013,0.0116624911483715,0.0009392542759871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1,0.12,39.58,0.0,19.0,0.0,1.0,39.58,120.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,1.0,19.0,60.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211104,1.39,64.12,0,158454,72.17,268750,-1.03,-58,1077859,5148,-135,1074706,46.42,2.61,-166635,1210,10.83,4.9,3704355,2275817,131.54,230977,0.0,3.41,0.86,1.67,1111139,-3.52,0.95,0.85,0,0,243849,799868,-40241,-31921,162195,281090,167.99,1949088,62.69,1.09,3895091,3274208,1.18,149,27.27,0,100.0,6,45.45,6.55,0,0.19,2,0,4.64,92.31,0.68,83.65,1.52,0.4,0.07,3.62,45.45,2.04,0,1,0,6,1.35,0,0,0,59.16,1.0,0,0,1,0
2633,-0.0054564254168554,0.0064521182982429,0.0242490090565287,0.0268807716277465,0.0492944751306306,0.0606191590092934,0.0555388159584084,0.0169572780860286,0.0282819619646914,0.0232016189138064,-0.0023140047365181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.7,0.11,29.29,5264.0,-131.0,-8.0,-3.0,29.61,5628.0,-2837.0,0.0,0.0,0.04,0.0,0.0,-6.0,-139.0,243.0,0.0,-256.0,-3.0,-2989.0,70.36,161736.4,0.8,0.0,0.02,4.62,7466.18,0.0,0.32,0.0,-1531734,2.55,227.64,0,651769,33.04,257607483,30.17,0,218092,378374664,-22853,2068950,101.14,8.25,-14909475,134848,-21.67,33.32,26095054,178416888,3.26,1235466,0.0,142.01,3.31,3.31,388945863,-3.5,1.34,13.85,63253348,0,522976,350413093,11806685,821315,13630745,274778,546.48,7067221,83.61,14.93,39137205,38621107,1.4,-13,53.85,0,100,2,15.38,9.77,0,0,1,0,7.67,92.09,111.17,61.34,2.3,0,0,1.28,15.38,2.05,0,3,0,14,0.21,0,27.79,0,900,3.0,0,0,1,0
2634,-0.0050436391080319,0.0024054863731869,0.0113023901691737,0.0243485631104699,0.0417193233684355,0.0488611587978003,0.0491030050436695,0.0123271211499336,0.0194689565792985,0.0197108028251677,-0.0042837858019351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.15,0.28,19.35,6457.0,110.0,3.0,1.0,19.44,942.0,110.0,1.0,0.0,0.1,0.06,0.0,1.0,113.0,244.0,0.0,3.0,1.0,113.0,80.44,180508.02,2.74,0.0,0.12,3.78,6821.12,0.0,0.09,0.0,4844843,1.96,63.78,0,4587565,52.29,3260000,0.85,-118836,8913815,1156391,-34350,12196505,47.59,2.52,-1804987,41216,22.87,6.66,19640836,27314143,151.17,1222277,17.46,1.83,0.69,0.69,14229697,-4.48,0.8,2.28,0,516700,1740938,8872938,179824,915751,4664437,1334371,140.63,21187090,68.28,1.88,21042937,29794603,0.77,-2182,54.55,0,100,6,36.36,7.09,0,7.73,1,1,18.09,92.05,18.88,36.35,1.54,0.09,2.45,2.33,36.36,4.65,1,1,0,8,0.74,0,2.36,0,325,5.0,0,0,1,0
2636,-0.0648996559058484,-0.0313169628199,-0.0048045598767848,-0.021457349899191,-0.0075702288170928,0.0094553428559063,0.0132125984231917,-0.0510125348237502,-0.0339869631507511,-0.0302297075834657,0.0007540237169682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.2,3.02,27.68,3489.0,1190.0,21.0,8.0,28.4,117.0,4560.0,0.0,0.0,0.6,0.0,0.0,1.0,1211.0,177.0,141.0,21.0,8.0,4497.0,71.48,131101.62,11.91,0.0,0.12,5.07,6650.9,18.0,0.72,0.0,336628,1.66,148.3,-60560,2429343,7.94,202180,4.59,44319,2763942,611897,245575,0,73.35,27.88,-126232,17189,9.12,16.28,12692356,5219795,83.68,1771981,18.59,6.68,7.62,7.62,1826972,27.53,11.86,4.62,0,0,144856,719697,695906,75609,1066722,1246516,159.48,3691675,57.18,3.76,15160243,5887390,1.27,-73624,22.22,0,100,0,33.33,6.0,0,131.04,1,10,22.96,97.53,2.8,11.82,0.78,0.19,82.51,3.57,33.33,0.52,0,1,25,9,1.53,0,11.08,0,118.0,3.0,1,0,0,0
2637,-0.0030947459095435,0.0157278185842187,0.0236109191742574,0.0393522368179889,0.0610502264063612,0.0735699881656293,0.0732262895901563,0.0186032436788288,0.0311230054380969,0.0307793068626239,-0.0007628634713865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.65,0.09,28.78,6362.0,144.0,-8.0,1.0,29.83,746.0,144.0,0.0,0.0,0.13,0.0,0.0,-7.0,136.0,234.0,0.0,-101.0,1.0,136.0,70.09,138156.56,3.41,0.0,0.08,3.68,5081.52,0.0,1.05,0.0,4752461,0.7,9.55,0,587157,246.2,36855312,12.55,2238642,154085,0,-2736843,0,468.96,-9.41,440776,19175,51.85,13.88,10282194,18671438,0.58,159220,12.45,69.27,6.0,6.0,78917772,-5.16,-3.1,1.07,5335752,0,3097902,46749624,1498019,-6549881,16161827,367462,38.12,9165735,67.85,0.93,11939433,3493823,2.53,37382,55.56,0,92.31,0,0,6,0,1.18,2,0,20.74,94.87,0,27.64,1.18,0.23,0.38,0.53,0,0,0,1,0,13,0.17,0,0.11,0,140.98,9.0,0,1,0,0
2642,-0.0096198949593275,-0.0023514307050197,0.0070838795149413,0.0215808793561349,0.0359553390356244,0.0481548910131016,0.0482829040982146,0.004754564720162,0.0169541166976392,0.0170821297827522,-0.0014073493225017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.6,0.19,24.16,1155.0,1.0,0.0,2.0,24.16,95.0,8.0,0.0,0.0,0.02,0.0,0.0,0.0,1.0,5.0,4.0,0.0,2.0,8.0,75.79,38786.06,4.84,0.0,0.06,0.43,167.91,0.0,0.0,0.0,475662,1.64,157.63,0,899305,12.66,0,6.14,213025,602933,2864,160567,8947,82.21,19.9,-261031,3356,49.23,17.2,3298106,3250651,30.84,440448,18.87,6.84,5.29,5.29,2125175,7.3,9.96,6.47,0,0,856218,890016,244755,-371577,516495,280577,177.54,966119,48.33,5.25,3983309,1715232,0,-576,54.55,0,100,8,36.36,8.45,0,24.96,2,37,16.42,96.97,1.88,49.61,3.02,0.02,12.9,6.07,36.36,0.73,0,1,0,6,3.14,0,7.52,0,120.46,6.0,1,0,0,0
2701,-0.0116671226161555,0.0052768899579065,0.0042718663739369,0.0131130536299969,0.0313686734526327,0.0409561475656387,0.03777681026227,0.0065884972064803,0.0161759713194863,0.0129966340161176,-0.0023581845122832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,0.02,16.67,265.0,20.0,0.0,10.0,16.67,450.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,10.0,120.0,83.23,3110.76,0.24,0.0,0.11,0.0,0.0,0.0,0.0,0.0,111834,0.74,1057.87,0,167685,26.68,0,52.11,536992,0,0,-264007,0,64.61,-1.17,-172401,12212,77.53,63.6,96349,5579591,0,30402,16.93,0.0,2.02,2.02,7252559,-3.02,-1.01,79.19,0,0,0,1103592,137940,37861,2495620,3229,1059.03,144242,14.21,65.78,264691,1527565,0,0,0,0,100,16,0,6.0,0,90.28,0,0,59.25,100,1,19.96,11.62,0,77.45,0.41,0,0.48,0,1,0,4,0.35,0,3.72,0,30.75,54.0,1,0,0,0
